,children,content,creationTime,creationTimeDisplay,fetched_at,fullName,id,isAdministrator,like,media,product_code,score,text,code,displayName
2767,"[{'id': 46795, 'creationTime': '2024-12-23T11:45:34.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Hùng</p><p><br></p><p>Dạ Laptop có trọng lượng khoảng 1.5 kg và độ dày 1.39 cm, dễ dàng mang theo khi di chuyển. </p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh/ chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","ASUS Vivobook S16 OLED S5606MA-MX051W có trọng lượng và kích thước như thế nào?

",2024-12-23T11:30:56.012Z,4 tháng trước,2025-04-16 16:07:39,Nguyễn Văn Hùng,46752.0,False,0.0,"{'images': [], 'videos': []}",435315135642,,,435315135642,Asus Vivobook S16 OLED S5606MA-MX051W U7-155H
2769,[],"Vỏ nhôm dễ bị trầy xước nếu không bảo quản cẩn thận ạ
",2024-12-23T11:29:31.071Z,4 tháng trước,2025-04-16 16:07:39,Vũ Thị Vân Anh,46751.0,False,0.0,"{'images': [], 'videos': []}",435315135642,1.0,,435315135642,Asus Vivobook S16 OLED S5606MA-MX051W U7-155H
2771,[],"Giá ổn, máy ổn và chính sách bảo hành tốt
",2024-12-23T11:23:26.244Z,4 tháng trước,2025-04-16 16:07:39,Khánh An,46731.0,False,0.0,"{'images': [], 'videos': []}",435315135642,5.0,,435315135642,Asus Vivobook S16 OLED S5606MA-MX051W U7-155H
2773,"[{'id': 101760, 'creationTime': '2025-02-13T05:26:11.000Z', 'creationTimeDisplay': '2 tháng trước', 'content': '<p>Chào chị Hương,</p><p><br></p><p>Dạ, Laptop Acer Aspire 5&nbsp;A515-58M-56YX&nbsp;i5 đang ưu đãi:</p><p>Giảm ngay 5,100,000đ áp dụng đến 13/02&nbsp;</p><p>Tặng phiếu mua hàng 500,000đ (Không áp dụng trả góp 0%) áp dụng đến 13/02&nbsp;</p><p>Tặng thêm bảo hành 1 năm&nbsp;</p><p>Giá chỉ từ <strong>12.390.000&nbsp;₫&nbsp;</strong>và các bạn sẽ hỗ trợ cài đặt miễn phí office nhưng mình sẽ cần mua thêm bản quyền ạ.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh/ chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Ngọc Minh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Sản phẩm này có hổ trợ cài đặt office miễn phí ko shop?,2025-02-13T05:22:04.600Z,2 tháng trước,2025-04-16 16:07:39,Hương,101757.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2774,[],"Chất lượng vỏ máy không chắc chắn, dễ bị xước.
",2024-12-25T14:11:47.843Z,4 tháng trước,2025-04-16 16:07:39,A Tô,51922.0,False,0.0,"{'images': [], 'videos': []}",453007945134,1.0,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2775,[],"Màn hình hiển thị sắc nét, phù hợp để làm việc và giải trí.
",2024-12-25T14:11:20.968Z,4 tháng trước,2025-04-16 16:07:39,Mỹ Hạnh,51920.0,False,0.0,"{'images': [], 'videos': []}",453007945134,4.0,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2776,[],"Máy có thiết kế đẹp và cứng cáp.
",2024-12-25T14:10:46.584Z,4 tháng trước,2025-04-16 16:07:39,Ánh Hồng,51913.0,False,0.0,"{'images': [], 'videos': []}",453007945134,4.0,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2777,[],"Thời gian giao hàng nhanh chóng, đóng gói cẩn thận.
",2024-12-25T14:10:19.190Z,4 tháng trước,2025-04-16 16:07:39,ANH THÁI,51911.0,False,0.0,"{'images': [], 'videos': []}",453007945134,5.0,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2780,"[{'id': 51319, 'creationTime': '2024-12-25T11:49:58.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Thư,</p><p><br></p><p>Dạ, Sản phẩm có ưu đãi đặc quyền cho HSSV giảm thêm 3% khoảng 524.700&nbsp;₫ nhé ạ </p><p><br></p><p>Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Có chương trình khuyến mãi đặc biệt dành cho sinh viên không?
",2024-12-25T11:48:50.298Z,4 tháng trước,2025-04-16 16:07:49,Minh Thư,51317.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2781,"[{'id': 51315, 'creationTime': '2024-12-25T11:48:15.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Hồng,</p><p><br></p><p>Dạ, Laptop Acer Aspire 5 A515-58M-56YX có tích hợp <strong>True Harmony</strong> và <strong>Dolby Audio Premium</strong>. Những công nghệ này giúp mang lại âm thanh chất lượng cao, cân đối và sống động, tạo ra trải nghiệm nghe nhạc và xem phim tốt hơn</p><p><br></p><p>Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Hệ thống âm thanh của máy có tích hợp công nghệ gì đặc biệt không?
",2024-12-25T11:47:54.216Z,4 tháng trước,2025-04-16 16:07:49,Tiếu Hồng Trần,51314.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2782,"[{'id': 51313, 'creationTime': '2024-12-25T11:47:22.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Hoa,</p><p><br></p><p>Dạ, Với bộ vi xử lý Intel Core i5-13420H, RAM 16GB và ổ cứng SSD 512GB, laptop  là một sự lựa chọn khá tốt cho việc lập trình và xử lý đồ họa cơ bản. Màn hình 15.6 inch Full HD cung cấp không gian làm việc rộng rãi và rõ nét, hỗ trợ tốt cho việc thiết kế và phát triển phần mềm. Tuy nhiên, nếu anh thường xuyên làm việc với các ứng dụng đồ họa nặng như Adobe Photoshop, Illustrator, hoặc các phần mềm lập trình đòi hỏi nhiều tài nguyên, anh có thể cân nhắc các máy tính có cấu hình mạnh hơn với card đồ họa rời để đạt hiệu suất tối ưu nhất</p><p><br></p><p>Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Máy có phù hợp để xử lý đồ họa hoặc lập trình không?
",2024-12-25T11:46:58.036Z,4 tháng trước,2025-04-16 16:07:49,Mỹ Hoa,51312.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2783,"[{'id': 51306, 'creationTime': '2024-12-25T11:41:16.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Diệp,</p><p><br></p><p>Dạ, Dạ giá máy hiện tại đã bao gồm VAT rồi nhé ạ </p><p><br></p><p>Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Giá bán hiện tại đã bao gồm VAT chưa?
",2024-12-25T11:40:13.385Z,4 tháng trước,2025-04-16 16:07:49,Diệp Phàm,51303.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2784,"[{'id': 51302, 'creationTime': '2024-12-25T11:39:51.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Phong,</p><p><br></p><p>Dạ, Dạ có ạ để được lãi suất 0% anh trả trước 50% giá trị sp nhé ạ</p><p><br></p><p>Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Laptop này có được hỗ trợ trả góp 0 lãi suất không?
",2024-12-25T11:38:48.289Z,4 tháng trước,2025-04-16 16:07:49,Cẩm Phong,51300.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2785,"[{'id': 51299, 'creationTime': '2024-12-25T11:38:26.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Doanh,</p><p><br></p><p>Dạ, Laptop Acer Aspire 5 A515-58M-56YX có khả năng chạy tốt các ứng dụng văn phòng như Microsoft Office, Google Workspace, và các phần mềm họp trực tuyến như Zoom, Microsoft Teams, và Skype. Với bộ vi xử lý Intel Core i5-13420H, RAM 16GB, và ổ cứng SSD 512GB, máy sẽ đảm bảo hiệu suất mượt mà và trải nghiệm làm việc hiệu quả nhé ạ </p><p><br></p><p>Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Máy có khả năng chạy tốt các ứng dụng văn phòng và họp trực tuyến không?
",2024-12-25T11:37:37.719Z,4 tháng trước,2025-04-16 16:07:59,Quốc Doanh,51294.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2786,"[{'id': 51291, 'creationTime': '2024-12-25T11:36:54.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Hợp,</p><p><br></p><p>Dạ, Thời lượng pin của Laptop Acer Aspire 5 A515-58M-56YX khi sử dụng thông thường thường khoảng <strong>8-12 giờ</strong>. Điều này có thể dao động tùy thuộc vào các yếu tố như mức độ sáng màn hình, các ứng dụng đang chạy và cách chị sử dụng máy ạ</p><p>Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Thời lượng pin của máy là bao lâu khi sử dụng thông thường?
",2024-12-25T11:36:22.773Z,4 tháng trước,2025-04-16 16:07:59,Bách Hợp,51289.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2787,"[{'id': 51286, 'creationTime': '2024-12-25T11:35:57.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Miên,</p><p><br></p><p>Dạ, Hiện máy chưa hỗ trợ tính năng cảm ứng cũng như bảo mật bằng vân tay chị ạ </p><p>Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Laptop này có tính năng bảo mật như cảm biến vân tay không?
",2024-12-25T11:32:08.202Z,4 tháng trước,2025-04-16 16:07:59,Mộc MIên,51273.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2788,"[{'id': 51270, 'creationTime': '2024-12-25T11:31:31.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Tuấn,</p><p><br></p><p>Dạ, Hiện máy đã được cài sẵn win 11 rồi nhé ạ </p><p>Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Dell Inspiron N3520 có hỗ trợ phần mềm bản quyền nào đi kèm không?
",2024-12-25T11:30:41.903Z,4 tháng trước,2025-04-16 16:07:59,Anh Tuấn,51268.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2789,"[{'id': 51267, 'creationTime': '2024-12-25T11:30:13.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Trinh,</p><p><br></p><p>Dạ, Hiện máy đang có CTKM cực đậm giảm ngay 2,800,000đ áp dụng đến 26/12&nbsp;giá chỉ còn <strong>14.690.000&nbsp;₫ + </strong>Tặng phiếu mua hàng 200,000đ áp dụng đến 26/12 (Không áp dụng trả góp 0%)&nbsp;+ Tặng mã ưu đãi giảm ngay 3% khi mua Máy tính bảng, Đồng hồ thông minh, Điện máy&nbsp;+ Giảm đến 1.200.000đ khi trả góp 100% qua thẻ Visa Sacombank</p><p><br></p><p>Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Ánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Giá của Dell Inspiron N3520 tại FPT Shop hiện nay là bao nhiêu?
",2024-12-25T11:28:14.452Z,4 tháng trước,2025-04-16 16:07:59,Diễm Trinh,51261.0,False,0.0,"{'images': [], 'videos': []}",453007945134,,,453007945134,Acer Aspire 5 A515-58M-56YX i5 13420H
2790,"[{'id': 110227, 'creationTime': '2025-04-15T06:33:02.000Z', 'creationTimeDisplay': 'một ngày trước', 'content': '<p>Chào chị Thùy,</p><p>Dạ, nếu đây là máy chị mua mới tại FPT Shop, còn trong thời hạn bảo hành và có thời gian sử dụng dưới 12 tháng. Chị có thể mang sản phẩm qua chi nhánh FPT Shop gần nhất để được thẩm định và báo giá thu mua. Sau đó chị sẽ bù phần chênh lệch (nếu có) để mua sản phẩm mới nhé.Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://id.zalo.me/account?continue=http%3A%2F%2Fzalo%2Eme%2F2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến !</p>', 'score': None, 'like': 0, 'fullName': 'Đức  Minh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Dạ em mua máy này ở fpt nhưng giờ muốn bán lại để mua máy khác thì có thu vào không ạ,2025-04-15T06:27:12.485Z,một ngày trước,2025-04-16 16:08:00,Minh Thuỳ,110226.0,False,0.0,"{'images': [], 'videos': []}",453768134256,,,453768134256,Acer Aspire 3 A315-44P-R5QG R7-5700U
2791,"[{'id': 107435, 'creationTime': '2025-03-28T02:34:49.000Z', 'creationTimeDisplay': '19 ngày trước', 'content': '<p>Chào anh Tiến,</p><p>Dạ,Laptop Acer Aspire 3 A315-44P-R5QG R7 5700U/16GB/512GB/15.6""FHD/Win11 có ưu đãi Giảm ngay 2,700,000đ áp dụng đến 31/03  còn 12.290.000 ₫, Tặng phiếu mua hàng 700,000đ áp dụng đến 31/03&nbsp;Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p><p><br></p><p><br></p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Thành Đạt', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}, {'id': 107438, 'creationTime': '2025-03-28T02:52:22.544Z', 'creationTimeDisplay': '19 ngày trước', 'content': 'dây cáp sạc là đi theo máy khi mình mua hay mình pải mua riêng vậy', 'score': None, 'like': 0, 'fullName': 'Nguyễn kim tiến', 'isAdministrator': False, 'media': {'images': [], 'videos': []}}, {'id': 107439, 'creationTime': '2025-03-28T03:03:34.000Z', 'creationTimeDisplay': '19 ngày trước', 'content': '<p>Chào anh Tiến,</p><p>Dạ,phụ kiện trong hộp có Cáp, Sạc anh nhé. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p><p><br></p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hải Yến', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",nay mua máy có con đc hưởng ưu đãi j ko vậy ,2025-03-28T02:24:57.022Z,19 ngày trước,2025-04-16 16:08:00,Nguyễn kim tiến,107433.0,False,0.0,"{'images': [], 'videos': []}",453768134256,,,453768134256,Acer Aspire 3 A315-44P-R5QG R7-5700U
2792,"[{'id': 105430, 'creationTime': '2025-03-09T02:18:21.000Z', 'creationTimeDisplay': 'một tháng trước', 'content': '<p>Chào chị Xuân,</p><p><br></p><p>Dạ, với trường hợp này của mình thì em mời chị mang máy đến FPT Shop gần nhất để các bạn kiểm tra và hỗ trợ gửi về hãng xử lý cho mình nhé.</p><p><br></p><p>Nếu cần thêm thông tin khác anh/ chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>&nbsp;.</p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Ngọc Minh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Cho hỏi mình mua máy này tại fpt tại cửa hàng,mua từ 31/7/2024, cửa hàng bảo đc bảo hành 24th, dạo gần đây máy bị bong tróc sơn nhỏ ở vỏ thì khắc phục ntn?",2025-03-09T02:02:32.268Z,một tháng trước,2025-04-16 16:08:00,Vũ thị thanh xuân ,105427.0,False,0.0,"{'images': [], 'videos': []}",453768134256,,,453768134256,Acer Aspire 3 A315-44P-R5QG R7-5700U
2793,"[{'id': 99005, 'creationTime': '2025-02-01T06:59:38.000Z', 'creationTimeDisplay': '2 tháng trước', 'content': '<p>Chào anh Quí</p><p><br></p><p>Dạ rất tiếc FPT Shop chưa kinh doanh lẻ Adapter sạc cho các dòng Laptop window ạ. Nếu mua máy bên em, anh có thể mang máy đến cửa hàng gần nhất nhờ các bạn tư vấn đặt từ hãng về nhé!</p><p><br></p><p>Nếu cần thêm thông tin khác anh/ chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Dây sạc e bị hư thì mua ở đâu ạ,2025-01-28T08:43:01.915Z,3 tháng trước,2025-04-16 16:08:00,Nguyễn Phú Quí,98804.0,False,0.0,"{'images': [], 'videos': []}",453768134256,,,453768134256,Acer Aspire 3 A315-44P-R5QG R7-5700U
